arch,cache_type_k,cache_type_v,category,ctx_size,engine,experiment_dir,goodput_sla_fraction_mean,max_tokens,max_vmhwm_kb,model,model_label,parallel_requests,prompt_id,replica_count,source,successful_runs,suite,threads,threads_batch,total_throughput_output_tok_s_mean,tpot_s_mean_across_replicas,ttft_s_mean_across_replicas
unknown,f16,f16,short,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5797504.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,2,short_threading_definition,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,3.5625000928239556,0.24463923864300044,5.076854085006441
unknown,f16,f16,long,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,long_hpc_case_study,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,2.0095094238548676,0.49560624175858403,0.7662025020011546
unknown,f16,f16,long,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,long_memory_bound_reasoning,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.9979794072393136,0.49810683892125,0.8203662413288839
unknown,f16,f16,long,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,2.0228032204266206,0.492227401955327,0.7679649453299741
unknown,f16,f16,medium,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.8129187382633094,0.4984788729475715,7.297706620990842
unknown,f16,f16,medium,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.8198252339946417,0.4744879037480657,10.075119857986769
unknown,f16,f16,medium,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,medium_quant_tradeoff,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,2.0136559378965697,0.4940783448136605,0.8175732636688432
unknown,f16,f16,short,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,mandatory_short_capital_france,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.3303400281934155,0.48951617749925286,1.8391748986711416
unknown,f16,f16,short,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,short_cpu_quantisation,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.792720188502349,0.5477273545984644,1.8384598203313847
unknown,f16,f16,short,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5803072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,4,short_threading_definition,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.8029363853582516,0.5232634214777407,4.543009132670704
unknown,f16,f16,long,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,long_hpc_case_study,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,0,concurrency,24,24,,,
unknown,f16,f16,long,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,long_memory_bound_reasoning,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,0,concurrency,24,24,,,
unknown,f16,f16,long,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.0705431603620923,0.975314255881802,1.2466470356642578
unknown,f16,f16,medium,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,0.9811872021923131,1.0174897039238715,1.4544713353388943
unknown,f16,f16,medium,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,0.9822332700809245,0.9933981847795175,4.388181488999787
unknown,f16,f16,medium,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,medium_quant_tradeoff,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,1.3178510435504442,0.8558380145511133,1.2491578786672715
unknown,f16,f16,short,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,mandatory_short_capital_france,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,0.4908556568503093,1.3980524792229214,4.734409744327422
unknown,f16,f16,short,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,short_cpu_quantisation,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,0.9655572180118275,1.0070135095223187,4.7891137583355885
unknown,f16,f16,short,2048,vanilla-blis,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5672192.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,8,short_threading_definition,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,0.9987466769009532,0.9937162317690504,2.32245171033234
unknown,f16,f16,long,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,1.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,7.3926430675731645,0.1346471630473923,0.21386541031339826
unknown,f16,f16,long,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,1.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,7.415536212987949,0.13416609539107416,0.2215107026665161
unknown,f16,f16,long,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,1.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,7.599366867267124,0.13105414846975888,0.1991877476684749
unknown,f16,f16,medium,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,1.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,7.766424669484457,0.1284018026536063,0.17371920299289437
unknown,f16,f16,medium,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,1.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,7.719134387654911,0.12912370091075936,0.1830272313382011
unknown,f16,f16,medium,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,1.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,7.725470844188886,0.1289535891914739,0.191042386344634
unknown,f16,f16,short,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,1.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,3.2333668145398735,0.12720469616599278,1.2743443400055792
unknown,f16,f16,short,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,6.256517182705145,0.1284686923201967,4.142674133336793
unknown,f16,f16,short,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,1.0,128,5742656.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,7.777718042845936,0.1283372387216974,0.157985023339279
unknown,f16,f16,long,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5877888.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,long_hpc_case_study,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,0,concurrency,24,24,,,
unknown,f16,f16,long,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5877888.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,long_memory_bound_reasoning,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,0,concurrency,24,24,,,
unknown,f16,f16,long,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5877888.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,mandatory_long_transformer_cpu,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,0.5673927377541075,1.7446814776033033,10.774469914011812
unknown,f16,f16,medium,2048,vanilla-openblas-fujitsu,measurements/1254637-track-a1-vanilla-blas-sweep,0.0,128,5877888.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,16,mandatory_medium_ml_vs_dl,1,measurements/organized_a1_results/blas_server/a1_server_scaling_summary.csv,3,concurrency,24,24,0.5036973677966694,1.9188077478319574,10.95588901733087
